cve_id,published,id_year,keyword_tier,bm25_score,cvss3_score,cvss3_version,cvss3_source,cvss4_score,cwes,in_keyword,in_bm25,in_intersection,owasp,text_snippet
CVE-2025-11203,2025-10-29,2025,adversarial,13.4992,3.5,3.0,Secondary,,CWE-200,True,True,True,LLM02_Sensitive_Info_Disclosure,LiteLLM Information health API_KEY Information Disclosure Vulnerability. This vulnerability allows remote attackers to disclose sensitive information on affected installations of LiteLLM. Authenticati
CVE-2025-11257,2025-10-24,2025,adversarial,8.08831,4.3,3.1,Secondary,,CWE-862,True,False,False,,"The LLM Hubspot Blog Import plugin for WordPress is vulnerable to unauthorized modification of data due to a missing capability check on the 'process_save_blogs' AJAX endpoint in all versions up to, a"
CVE-2025-11489,2025-10-08,2025,adversarial,14.6346,7,3.1,Primary,1.1,CWE-59|CWE-61,True,True,True,,A security vulnerability has been detected in wonderwhy-er DesktopCommanderMCP up to 0.2.13. This vulnerability affects the function isPathAllowed of the file src/tools/filesystem.ts. The manipulation
CVE-2025-11750,2025-10-22,2025,adversarial,12.0104,5.3,3.1,Primary,,CWE-544,True,True,True,,"In langgenius/dify-web version 1.6.0, the authentication mechanism reveals the existence of user accounts by returning different error messages for non-existent and existing accounts. Specifically, wh"
CVE-2025-11844,2025-10-22,2025,adversarial,13.3193,5.4,3.0,Secondary,,CWE-643,True,True,True,LLM02_Sensitive_Info_Disclosure,Hugging Face Smolagents version 1.20.0 contains an XPath injection vulnerability in the search_item_ctrl_f function located in src/smolagents/vision_web_browser.py. The function constructs an XPath qu
CVE-2025-1194,2025-04-29,2025,adversarial,21.317,6.5,3.1,Primary,,CWE-1333,True,True,True,LLM10_Unbounded_Consumption,"A Regular Expression Denial of Service (ReDoS) vulnerability was identified in the huggingface/transformers library, specifically in the file `tokenization_gpt_neox_japanese.py` of the GPT-NeoX-Japane"
CVE-2025-11972,2025-11-08,2025,adversarial,13.5952,4.9,3.1,Secondary,,CWE-89,True,True,True,LLM02_Sensitive_Info_Disclosure,"The Tag, Category, and Taxonomy Manager – AI Autotagger with OpenAI plugin for WordPress is vulnerable to SQL Injection via the 'post_types' parameter in all versions up to, and including, 3.40.0 due "
CVE-2025-12058,2025-10-29,2025,supply_chain,15.0168,,,,5.9,CWE-502,True,True,True,LLM03_Supply_Chain,"The Keras.Model.load_model method, including when executed with the intended security mitigation safe_mode=True, is vulnerable to arbitrary local file loading and Server-Side Request Forgery (SSRF). "
CVE-2025-12060,2025-10-30,2025,,16.1733,,,,8.9,CWE-22,False,True,False,,"The keras.utils.get_file API in Keras, when used with the extract=True option for tar archives, is vulnerable to a path traversal attack. The utility uses Python's tarfile.extractall function without "
CVE-2025-12156,2025-11-04,2025,adversarial,26.3142,4.3,3.1,Secondary,,CWE-862,True,True,True,LLM06_Excessive_Agency,"The Ai Auto Tool Content Writing Assistant (Gemini Writer, ChatGPT ) All in One plugin for WordPress is vulnerable to unauthorized modification of data due to a missing capability check on the save_po"
CVE-2025-12343,2026-02-18,2025,,10.6601,5.5,3.1,Primary,,CWE-415,False,True,False,,"A flaw was found in FFmpeg’s TensorFlow backend within the libavfilter/dnn_backend_tf.c source file. The issue occurs in the dnn_execute_model_tf() function, where a task object is freed multiple time"
CVE-2025-12345,2026-03-03,2025,adversarial,7.80322,8.8,3.1,Secondary,7.4,CWE-119|CWE-120,True,False,False,,A security vulnerability has been detected in LLM-Claw 0.1.0/0.1.1/0.1.1a/0.1.1a-p1. The affected element is the function agent_deploy_init of the file /agents/deploy/initiate.c of the component Agent
CVE-2025-12360,2025-11-06,2025,adversarial,15.1938,4.3,3.1,Secondary,,CWE-285,True,True,True,LLM06_Excessive_Agency,"The Better Find and Replace – AI-Powered Suggestions plugin for WordPress is vulnerable to unauthorized API usage due to a missing capability check on the rtafar_ajax() function in all versions up to,"
CVE-2025-12487,2025-11-06,2025,adversarial,0,9.8,3.0,Secondary,,CWE-807,True,False,False,,oobabooga text-generation-webui trust_remote_code Reliance on Untrusted Inputs Remote Code Execution Vulnerability. This vulnerability allows remote attackers to execute arbitrary code on affected ins
CVE-2025-12488,2025-11-06,2025,adversarial,0,9.8,3.0,Secondary,,CWE-807,True,False,False,,oobabooga text-generation-webui trust_remote_code Reliance on Untrusted Inputs Remote Code Execution Vulnerability. This vulnerability allows remote attackers to execute arbitrary code on affected ins
CVE-2025-12638,2025-11-28,2025,,15.7449,8,3.0,Secondary,,CWE-22,False,True,False,,Keras version 3.11.3 is affected by a path traversal vulnerability in the keras.utils.get_file() function when extracting tar archives. The vulnerability arises because the function uses Python's tarf
CVE-2025-12695,2025-11-04,2025,adversarial,23.4591,5.9,3.1,Secondary,,CWE-653,True,True,True,,The overly permissive sandbox configuration in DSPy allows attackers to steal sensitive files in cases when users build an AI agent which consumes user input and uses the “PythonInterpreter” class. 
CVE-2025-12732,2025-11-12,2025,adversarial,8.95624,4.3,3.1,Secondary,,CWE-200,True,False,False,,The WP Import – Ultimate CSV XML Importer for WordPress plugin for WordPress is vulnerable to unauthorized access of sensitive information due to a missing authorization check on the showsetting() fun
CVE-2025-12805,2026-03-26,2025,,21.0577,8.1,3.1,Secondary,,CWE-653,False,True,False,,"A flaw was found in Red Hat OpenShift AI (RHOAI) llama-stack-operator. This vulnerability allows unauthorized access to Llama Stack services deployed in other namespaces via direct network requests, b"
CVE-2025-12973,2025-11-21,2025,adversarial,23.8843,7.2,3.1,Secondary,,CWE-434,True,True,True,,"The S2B AI Assistant – ChatBot, ChatGPT, OpenAI, Content & Image Generator plugin for WordPress is vulnerable to arbitrary file uploads due to missing file type validation in the storeFile() function "
CVE-2025-13354,2025-12-03,2025,adversarial,14.0449,4.3,3.1,Secondary,,CWE-862,True,True,True,,"The Tag, Category, and Taxonomy Manager – AI Autotagger with OpenAI plugin for WordPress is vulnerable to authorization bypass in all versions up to, and including, 3.40.1. This is due to the plugin n"
CVE-2025-13359,2025-12-03,2025,adversarial,12.2502,6.5,3.1,Secondary,,CWE-89,True,True,True,LLM02_Sensitive_Info_Disclosure,"The Tag, Category, and Taxonomy Manager – AI Autotagger with OpenAI plugin for WordPress is vulnerable to time-based SQL Injection via the ""getTermsForAjax"" function in all versions up to, and includ"
CVE-2025-13378,2025-11-27,2025,adversarial,15.317,6.5,3.1,Secondary,,CWE-918,True,True,True,LLM05_Improper_Output_Handling|LLM08_Vector_Embedding_Weakness,"The AI ChatBot with ChatGPT and Content Generator by AYS plugin for WordPress is vulnerable to Server-Side Request Forgery in all versions up to, and including, 2.7.0 via the ays_chatgpt_pinecone_upse"
CVE-2025-13380,2025-11-25,2025,adversarial,22.3405,6.5,3.1,Secondary,,CWE-73,True,True,True,LLM02_Sensitive_Info_Disclosure,"The AI Engine for WordPress: ChatGPT, GPT Content Generator plugin for WordPress is vulnerable to Arbitrary File Read in all versions up to, and including, 1.0.1. This is due to insufficient validatio"
CVE-2025-13381,2025-11-27,2025,adversarial,16.6518,5.3,3.1,Secondary,,CWE-862,True,True,True,LLM06_Excessive_Agency,The AI ChatBot with ChatGPT and Content Generator by AYS plugin for WordPress is vulnerable to unauthorized access due to a missing capability check on the 'ays_chatgpt_save_wp_media' function in all 
CVE-2025-13704,2026-01-09,2025,,13.5746,6.4,3.1,Secondary,,CWE-79,False,True,False,,"The Autogen Headers Menu plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'head_class' parameter of the 'autogen_menu' shortcode in all versions up to, and including, 1.0.1 du"
CVE-2025-13922,2025-12-06,2025,adversarial,15.5227,6.5,3.1,Secondary,,CWE-89,True,True,True,LLM02_Sensitive_Info_Disclosure,"The Tag, Category, and Taxonomy Manager – AI Autotagger with OpenAI plugin for WordPress is vulnerable to time-based blind SQL Injection via the 'existing_terms_orderby' parameter in the AI preview AJ"
CVE-2025-14148,2025-12-15,2025,adversarial,11.544,6.5,3.1,Secondary,,CWE-522,True,True,True,,IBM UCD - IBM DevOps Deploy 8.1 through 8.1.2.3 could allow an authenticated user with LLM integration configuration privileges to recover a previously saved LLM API Token. cpe:2.3:a:ibm:devops_deploy
CVE-2025-14279,2026-01-12,2025,adversarial,13.9081,8.1,3.0,Secondary,,CWE-346,True,True,True,,MLFlow versions up to and including 3.4.0 are vulnerable to DNS rebinding attacks due to a lack of Origin header validation in the MLFlow REST server. This vulnerability allows malicious websites to b
CVE-2025-14287,2026-03-16,2025,adversarial,15.4262,8.8,3.1,Primary,,CWE-78|CWE-94,True,True,True,LLM03_Supply_Chain,"A command injection vulnerability exists in mlflow/mlflow versions before v3.7.0, specifically in the `mlflow/sagemaker/__init__.py` file at lines 161-167. The vulnerability arises from the direct int"
CVE-2025-14371,2026-01-06,2025,adversarial,14.5255,4.3,3.1,Secondary,,CWE-862,True,True,True,LLM06_Excessive_Agency,"The Tag, Category, and Taxonomy Manager – AI Autotagger with OpenAI plugin for WordPress is vulnerable to unauthorized modification of data due to a missing capability check on the taxopress_ai_add_po"
CVE-2025-14486,2026-09-22,2025,adversarial,9.72834,5.3,3.1,Secondary,,CWE-862,True,True,True,LLM06_Excessive_Agency,"The PixelPlay plugin for WordPress is vulnerable to unauthorized API key deletion due to missing authorization checks in all versions up to, and including, 1.0.2. This makes it possible for unauthenti"
CVE-2025-14569,2025-12-12,2025,,9.96412,5.3,3.1,Secondary,1.9,CWE-119|CWE-416,False,True,False,,A vulnerability was detected in ggml-org whisper.cpp up to 1.8.2. Affected is the function read_audio_data of the file /whisper.cpp/examples/common-whisper.cpp. The manipulation results in use after f
CVE-2025-1473,2025-03-20,2025,adversarial,14.9239,7.1,3.1,Primary,,CWE-352,True,True,True,,"A Cross-Site Request Forgery (CSRF) vulnerability exists in the Signup feature of mlflow/mlflow versions 2.17.0 to 2.20.1. This vulnerability allows an attacker to create a new account, which may be u"
CVE-2025-1474,2025-03-20,2025,adversarial,14.5445,5.5,3.1,Primary,,CWE-521,True,True,True,,"In mlflow/mlflow version 2.18, an admin is able to create a new user account without setting a password. This vulnerability could lead to security risks, as accounts without passwords may be susceptib"
CVE-2025-14920,2025-12-23,2025,adversarial,26.2502,7.8,3.0,Secondary,,CWE-502,True,True,True,LLM03_Supply_Chain,Hugging Face Transformers Perceiver Model Deserialization of Untrusted Data Remote Code Execution Vulnerability. This vulnerability allows remote attackers to execute arbitrary code on affected instal
CVE-2025-14921,2025-12-23,2025,adversarial,26.1827,7.8,3.0,Secondary,,CWE-502,True,True,True,LLM03_Supply_Chain,Hugging Face Transformers Transformer-XL Model Deserialization of Untrusted Data Remote Code Execution Vulnerability. This vulnerability allows remote attackers to execute arbitrary code on affected i
CVE-2025-14922,2025-12-23,2025,adversarial,12.5768,7.8,3.0,Secondary,,CWE-502,True,True,True,LLM03_Supply_Chain,Hugging Face Diffusers CogView4 Deserialization of Untrusted Data Remote Code Execution Vulnerability. This vulnerability allows remote attackers to execute arbitrary code on affected installations of
CVE-2025-14924,2025-12-23,2025,adversarial,26.3862,7.8,3.0,Secondary,,CWE-502,True,True,True,LLM03_Supply_Chain,Hugging Face Transformers megatron_gpt2 Deserialization of Untrusted Data Remote Code Execution Vulnerability. This vulnerability allows remote attackers to execute arbitrary code on affected installa
CVE-2025-14925,2025-12-23,2025,adversarial,12.615,7.8,3.0,Secondary,,CWE-502,True,True,True,LLM03_Supply_Chain,Hugging Face Accelerate Deserialization of Untrusted Data Remote Code Execution Vulnerability. This vulnerability allows remote attackers to execute arbitrary code on affected installations of Hugging
CVE-2025-14926,2025-12-23,2025,adversarial,26.874,7.8,3.0,Secondary,,CWE-94,True,True,True,LLM03_Supply_Chain,Hugging Face Transformers SEW convert_config Code Injection Remote Code Execution Vulnerability. This vulnerability allows remote attackers to execute arbitrary code on affected installations of Huggi
CVE-2025-14927,2025-12-23,2025,adversarial,26.8032,7.8,3.0,Secondary,,CWE-94,True,True,True,LLM03_Supply_Chain,Hugging Face Transformers SEW-D convert_config Code Injection Remote Code Execution Vulnerability. This vulnerability allows remote attackers to execute arbitrary code on affected installations of Hug
CVE-2025-14928,2025-12-23,2025,adversarial,26.874,7.8,3.0,Secondary,,CWE-94,True,True,True,LLM03_Supply_Chain,Hugging Face Transformers HuBERT convert_config Code Injection Remote Code Execution Vulnerability. This vulnerability allows remote attackers to execute arbitrary code on affected installations of Hu
CVE-2025-14929,2025-12-23,2025,adversarial,26.1155,7.8,3.0,Secondary,,CWE-502,True,True,True,LLM03_Supply_Chain,Hugging Face Transformers X-CLIP Checkpoint Conversion Deserialization of Untrusted Data Remote Code Execution Vulnerability. This vulnerability allows remote attackers to execute arbitrary code on af
CVE-2025-14930,2025-12-23,2025,adversarial,26.3862,7.8,3.0,Secondary,,CWE-502,True,True,True,LLM03_Supply_Chain,Hugging Face Transformers GLM4 Deserialization of Untrusted Data Remote Code Execution Vulnerability. This vulnerability allows remote attackers to execute arbitrary code on affected installations of 
CVE-2025-14931,2025-12-23,2025,adversarial,13.0098,10,3.0,Secondary,,CWE-502,True,True,True,LLM03_Supply_Chain,Hugging Face smolagents Remote Python Executor Deserialization of Untrusted Data Remote Code Execution Vulnerability. This vulnerability allows remote attackers to execute arbitrary code on affected i
CVE-2025-1497,2025-03-10,2025,adversarial,7.72543,9.8,3.1,Primary,9.3,CWE-77|CWE-94,True,False,False,,"A vulnerability, that could result in Remote Code Execution (RCE), has been found in PlotAI. Lack of validation of LLM-generated output allows attacker to execute arbitrary Python code. Vendor comment"
CVE-2025-14980,2026-01-09,2025,adversarial,9.72834,6.5,3.1,Secondary,,CWE-200,True,True,True,LLM02_Sensitive_Info_Disclosure,"The BetterDocs plugin for WordPress is vulnerable to Sensitive Information Exposure in all versions up to, and including, 4.3.3 via the scripts() function. This makes it possible for authenticated att"
